frame,particle,x,y,z,mass
72,14,0.157484,-1.54515,-0.0957944,1.0
72,15,-1.6187,2.57928,0.0556997,1.0
73,1,-0.0582755,1.85166,0.189389,1.0
73,2,1.17149,2.51887,-0.0167017,1.0
73,3,-0.0862452,3.35763,-0.0401336,1.0
73,4,2.28715,-0.188465,-0.0815262,1.0
73,5,-0.848852,-0.0233307,0.0752138,1.0
73,6,-1.21813,-1.37606,-0.0700916,1.0
73,7,1.68257,1.30059,-0.014135,1.0
73,8,0.637827,-0.0458353,-0.0499525,1.0
73,9,0.7468,-2.92704,0.128109,1.0
73,10,-1.03469,0.0240683,0.0701893,1.0
73,11,1.84271,-1.80546,0.0367583,1.0
73,12,0.864994,0.255274,0.0761033,1.0
73,13,-1.81315,1.24296,0.0743873,1.0
73,14,0.167172,-1.5308,-0.179659,1.0
73,15,-1.67994,2.56147,0.179342,1.0
74,1,-0.0573075,1.85352,0.130534,1.0
74,2,1.15768,2.47628,0.00594423,1.0
74,3,-0.0937869,3.35606,0.0200008,1.0
74,4,2.29349,-0.236474,-0.0233323,1.0
74,5,-0.815697,-0.0726234,0.0217623,1.0
74,6,-1.19581,-1.39174,-0.0801617,1.0
74,7,1.72768,1.33436,-0.0108187,1.0
74,8,0.642341,-0.0510511,0.000534742,1.0
74,9,0.718227,-2.93771,0.0996945,1.0
74,10,-1.01338,0.0416867,-0.042851,1.0
74,11,1.83528,-1.75084,-0.107408,1.0
74,12,0.83334,0.205507,0.0227831,1.0
74,13,-1.86821,1.29459,-0.0463109,1.0
74,14,0.179907,-1.51513,-0.0622108,1.0
74,15,-1.73382,2.54681,0.102421,1.0
75,1,-0.0616802,1.846,0.0679901,1.0
75,2,1.13962,2.43764,0.0294385,1.0
75,3,-0.105448,3.35177,-0.120956,1.0
75,4,2.29139,-0.283304,0.0363878,1.0
75,5,-0.780016,-0.117349,-0.0314203,1.0
75,6,-1.17471,-1.41281,-0.0885836,1.0
75,7,1.77229,1.35893,-0.00744318,1.0
75,8,0.646048,-0.0534162,0.0497348,1.0
75,9,0.687952,-2.94273,0.0707727,1.0
75,10,-0.987451,0.0601705,0.044392,1.0
75,11,1.82017,-1.68838,-0.0514244,1.0
75,12,0.793377,0.152096,-0.0286879,1.0
75,13,-1.91364,1.33782,0.0340842,1.0
75,14,0.197366,-1.49506,-0.144096,1.0
75,15,-1.78077,2.53557,0.0249513,1.0
76,1,-0.073548,1.82839,0.00193868,1.0
76,2,1.11613,2.40213,0.0530354,1.0
76,3,-0.119233,3.34406,-0.0622428,1.0
76,4,2.28578,-0.32953,0.0935599,1.0
76,5,-0.743283,-0.154304,-0.0868644,1.0
76,6,-1.15649,-1.43747,-0.0951235,1.0
76,7,1.81562,1.37583,-0.00596814,1.0
76,8,0.649185,-0.0550029,0.0987054,1.0
76,9,0.656155,-2.94395,0.0426224,1.0
76,11,1.7944,-1.62506,0.00319794,1.0
76,13,-1.95189,1.36728,0.112549,1.0
76,14,0.219581,-1.47116,-0.0240142,1.0
76,15,-1.8157,2.52992,0.142479,1.0
76,16,1.3445,0.151997,0.000602605,1.0
77,1,-0.0929858,1.80186,-0.0663964,1.0
77,2,1.08743,2.37093,0.0780964,1.0
77,3,-0.132256,3.3326,-0.00546698,1.0
77,4,2.28404,-0.373546,-0.050949,1.0
77,5,-0.708714,-0.183894,0.0571693,1.0
77,6,-1.14046,-1.46388,-0.0990565,1.0
77,7,1.85682,1.38847,-0.0061768,1.0
77,8,0.648277,-0.0559006,-0.0520955,1.0
77,9,0.620921,-2.93994,0.0147949,1.0
77,11,1.75442,-1.56076,0.0568242,1.0
77,13,-1.98213,1.37909,-0.0101636,1.0
77,14,0.243547,-1.44432,0.0959608,1.0
77,15,-1.84029,2.53334,0.058145,1.0
77,16,1.3217,0.149965,0.000859396,1.0
78,1,-0.119986,1.76721,0.0623431,1.0
78,2,1.0579,2.34523,-0.0933538,1.0
78,3,-0.144138,3.31458,0.0507864,1.0
78,4,2.28761,-0.414491,0.00396757,1.0
78,5,-0.673159,-0.206892,0.00294184,1.0
78,6,-1.12507,-1.49308,0.0964157,1.0
78,7,1.89517,1.39585,-0.00744865,1.0
78,8,0.648269,-0.0563043,-0.000579005,1.0
78,9,0.583349,-2.92894,-0.0142279,1.0
78,11,1.70387,-1.50108,-0.087586,1.0
78,13,-2.00362,1.37236,0.0660978,1.0
78,14,0.268505,-1.41586,-0.184398,1.0
78,15,-1.85447,2.54403,-0.0252008,1.0
78,16,1.283,0.151531,0.00233528,1.0
79,1,-0.152646,1.72445,-0.00993799,1.0
79,2,1.02604,2.32292,-0.0636482,1.0
79,3,-0.155164,3.29093,-0.0942891,1.0
79,4,2.2976,-0.45175,0.0588417,1.0
79,5,-0.639889,-0.225403,-0.0512484,1.0
79,6,-1.10963,-1.52467,0.0939994,1.0
79,7,1.93313,1.39648,-0.00791348,1.0
79,8,0.653019,-0.0535516,0.0503633,1.0
79,9,0.539661,-2.91092,-0.0427503,1.0
79,11,1.64378,-1.44827,-0.0313311,1.0
79,13,-2.01789,1.35397,-0.057676,1.0
79,14,0.292728,-1.38625,-0.0667386,1.0
79,15,-1.85655,2.56307,0.092212,1.0
79,16,1.22741,0.157993,0.0037129,1.0
80,1,-0.189051,1.67373,0.11804,1.0
80,2,0.990043,2.30069,-0.0341024,1.0
80,3,-0.166729,3.26095,-0.0402237,1.0
80,4,2.31339,-0.485049,-0.0863146,1.0
80,5,-0.613915,-0.236784,-0.109198,1.0
80,6,-1.0971,-1.5569,0.0926245,1.0
80,7,1.96856,1.39059,-0.00832507,1.0
80,8,0.662337,-0.0445199,0.102007,1.0
80,9,0.494474,-2.88552,0.126591,1.0
80,11,1.5731,-1.40242,0.0267867,1.0
80,13,-2.02399,1.32621,0.0183932,1.0
80,14,0.314128,-1.35865,-0.151234,1.0
80,15,-1.84786,2.58493,0.00565622,1.0
80,16,1.15505,0.166842,0.00233998,1.0
81,1,-0.230182,1.61619,0.0470433,1.0
81,2,0.952531,2.27802,-0.00267725,1.0
81,3,-0.18016,3.22464,0.0159262,1.0
81,4,2.33254,-0.513315,-0.0293514,1.0
81,5,-0.595849,-0.244258,0.0291777,1.0
81,6,-1.08547,-1.59034,0.0912053,1.0
81,7,2.0026,1.37828,-0.00941497,1.0
81,8,0.675161,-0.0310274,-0.0464352,1.0
81,9,0.447358,-2.85275,0.0946555,1.0
81,11,1.49498,-1.36247,0.0868984,1.0
81,13,-2.02168,1.28932,0.0954883,1.0
81,14,0.330304,-1.33492,-0.0360633,1.0
81,15,-1.82713,2.60813,-0.0817647,1.0
81,16,1.06916,0.178818,0.000776829,1.0
82,1,-0.278861,1.55061,-0.0239613,1.0
82,2,0.915615,2.25291,0.0286312,1.0
82,3,-0.198113,3.18501,-0.128393,1.0
82,4,2.35184,-0.533998,0.0255188,1.0
82,5,-0.58673,-0.245329,-0.0340705,1.0
82,6,-1.0728,-1.62557,0.0908302,1.0
82,7,2.03235,1.35942,-0.00937333,1.0
82,8,0.693477,-0.00837102,0.0037619,1.0
82,9,0.400362,-2.81767,0.0614003,1.0
82,11,1.41369,-1.33057,-0.052692,1.0
82,13,-2.01112,1.2425,-0.0261047,1.0
82,14,0.339009,-1.31483,-0.121717,1.0
82,15,-1.79593,2.62997,0.0316046,1.0
82,16,0.974548,0.190161,-0.00106639,1.0
83,1,-0.329208,1.47917,-0.096694,1.0
83,2,0.877609,2.22364,0.0610156,1.0
83,3,-0.216277,3.13827,-0.0738146,1.0
83,4,2.37195,-0.548276,0.0822329,1.0
83,5,-0.587426,-0.238207,-0.0977603,1.0
83,6,-1.06115,-1.65823,0.0900646,1.0
83,7,2.05779,1.33175,-0.00759349,1.0
83,8,0.718125,0.0229832,0.0517131,1.0
83,9,0.350377,-2.77931,0.0320829,1.0
83,11,1.3333,-1.30679,0.0046522,1.0
83,13,-1.99242,1.18971,0.0527991,1.0
83,14,0.337803,-1.29887,-0.00965878,1.0
83,15,-1.75487,2.64827,-0.0562769,1.0
83,16,0.877131,0.202684,-0.00185312,1.0
84,1,-0.379723,1.40197,0.0254431,1.0
84,2,0.840574,2.19151,0.0920606,1.0
84,3,-0.234159,3.08584,-0.0205086,1.0
84,4,2.38948,-0.555861,-0.060231,1.0
84,5,-0.598226,-0.22484,0.0387355,1.0
84,6,-1.05068,-1.68854,0.0895335,1.0
84,7,2.07335,1.29753,-0.00978674,1.0
84,8,0.74639,0.0636372,0.102334,1.0
84,9,0.297392,-2.73529,0.00353137,1.0
84,11,1.2549,-1.28876,0.0662392,1.0
84,13,-1.96319,1.13205,-0.0686375,1.0
84,14,0.328248,-1.28416,-0.0976698,1.0
84,15,-1.70761,2.66406,0.0551619,1.0
84,16,0.779138,0.216871,-0.000273926,1.0
85,1,-0.429805,1.32133,-0.0546186,1.0
85,2,0.804366,2.15256,-0.0786446,1.0
85,3,-0.252281,3.02832,0.031334,1.0
85,4,2.40032,-0.558475,-0.0034631,1.0
85,5,-0.618539,-0.206724,-0.0241121,1.0
85,6,-1.03885,-1.7168,0.0914862,1.0
85,7,2.07831,1.2574,-0.0137846,1.0
85,8,0.775215,0.111579,-0.0458728,1.0
85,9,0.244041,-2.68663,-0.0245543,1.0
85,11,1.17834,-1.27549,-0.0677448,1.0
85,13,-1.92409,1.07134,0.00923703,1.0
85,14,0.313757,-1.26977,0.0143643,1.0
85,15,-1.65654,2.67617,-0.032767,1.0
85,16,0.683211,0.233834,-0.00012494,1.0
86,1,-0.478683,1.23762,0.0629721,1.0
86,2,0.768849,2.10722,-0.0497985,1.0
86,3,-0.271509,2.96771,-0.116769,1.0
86,4,2.4021,-0.553947,0.0525295,1.0
86,5,-0.648057,-0.188123,-0.0871832,1.0
86,6,-1.02529,-1.74452,0.0954081,1.0
86,7,2.07362,1.2114,-0.0180118,1.0
86,8,0.807259,0.167016,0.00622393,1.0
86,9,0.189965,-2.63373,-0.0540984,1.0
86,11,1.10401,-1.26564,-0.00107928,1.0
86,13,-1.87907,1.00644,0.0878843,1.0
86,14,0.294308,-1.25715,-0.0731087,1.0
86,15,-1.60104,2.68035,0.0792122,1.0
86,16,0.589589,0.25325,-0.000947212,1.0
87,1,-0.525407,1.15724,-0.023541,1.0
87,2,0.735838,2.0547,-0.0205215,1.0
87,3,-0.29242,2.90473,-0.0636071,1.0
87,4,2.39311,-0.543315,-0.0890372,1.0
87,5,-0.687951,-0.173895,0.0495518,1.0
87,6,-1.01046,-1.76796,0.0995074,1.0
87,7,2.06027,1.1624,-0.0230835,1.0
87,8,0.838739,0.227189,0.0568906,1.0
87,9,0.136911,-2.5799,-0.0804193,1.0
87,11,1.03186,-1.25656,0.0677715,1.0
87,13,-1.83056,0.938374,-0.0359649,1.0
87,14,0.273436,-1.23955,0.0378191,1.0
87,15,-1.54339,2.67812,-0.00925305,1.0
87,16,0.504441,0.276853,-0.00193753,1.0
88,1,-0.566565,1.08688,0.0894407,1.0
88,2,0.704008,1.99226,0.0125647,1.0
88,3,-0.311414,2.8437,-0.00949507,1.0
88,4,2.37286,-0.529851,-0.0303277,1.0
88,5,-0.735626,-0.169324,-0.0157574,1.0
88,6,-0.999,-1.78939,-0.0928849,1.0
88,7,2.03894,1.10958,-0.0292994,1.0
88,8,0.86658,0.290539,0.105221,1.0
88,9,0.0842257,-2.5289,0.0917057,1.0
88,11,0.961971,-1.24471,-0.0611671,1.0
88,13,-1.78489,0.868245,0.0411257,1.0
88,14,0.252028,-1.2166,-0.0517375,1.0
88,15,-1.49028,2.66763,0.100691,1.0
88,16,0.433582,0.300229,-0.000822337,1.0
89,1,-0.601298,1.03122,0.0039691,1.0
89,2,0.673275,1.91963,0.0468449,1.0
89,3,-0.326325,2.78222,0.0449838,1.0
89,4,2.34162,-0.514136,0.0250404,1.0
89,5,-0.791108,-0.17863,-0.0825386,1.0
89,6,-0.996905,-1.80614,-0.0853313,1.0
89,7,2.01261,1.05248,-0.0356684,1.0
89,8,0.886748,0.355525,-0.048552,1.0
89,9,0.035457,-2.48508,0.0651694,1.0
89,11,0.891758,-1.23031,0.00893016,1.0
89,13,-1.74424,0.794652,-0.0820962,1.0
89,14,0.230827,-1.18372,0.0591216,1.0
89,15,-1.44153,2.64631,0.00885382,1.0
89,16,0.377965,0.321381,0.00239181,1.0
90,1,-0.631042,0.992903,0.118272,1.0
90,2,0.646214,1.84031,0.081895,1.0
90,3,-0.334042,2.72295,-0.102573,1.0
90,4,2.29699,-0.496596,0.0789482,1.0
90,5,-0.849537,-0.204876,0.048828,1.0
90,6,-1.00379,-1.81374,-0.0751181,1.0
90,7,1.98038,0.994534,-0.0442386,1.0
90,8,0.897975,0.413678,-0.00365278,1.0
90,9,-0.0038564,-2.44772,0.0404257,1.0
90,11,0.81951,-1.21055,-0.119243,1.0
90,13,-1.7111,0.719129,-0.00721109,1.0
90,14,0.212177,-1.14028,-0.0302668,1.0
90,15,-1.39927,2.61561,0.118328,1.0
90,16,0.334675,0.338293,0.00701518,1.0
91,1,-0.65353,0.973523,0.0330362,1.0
91,2,0.619753,1.7571,-0.081286,1.0
91,3,-0.330162,2.66396,-0.052664,1.0
91,4,2.23994,-0.478009,-0.0665424,1.0
91,5,-0.906329,-0.247983,-0.0194602,1.0
91,6,-1.01954,-1.81114,-0.0673608,1.0
91,7,1.9497,0.941324,-0.0557455,1.0
91,8,0.89931,0.461541,0.04106,1.0
91,9,-0.034037,-2.41695,0.0148245,1.0
91,11,0.743448,-1.18742,-0.0469454,1.0
91,13,-1.69179,0.645383,0.0675394,1.0
91,14,0.200048,-1.08702,0.0801191,1.0
91,15,-1.36693,2.57855,0.0284156,1.0
91,16,0.304505,0.355404,0.011306,1.0
92,1,-0.670747,0.974441,0.145414,1.0
92,2,0.593444,1.67887,-0.0430064,1.0
92,3,-0.316528,2.60542,-0.00305884,1.0
92,4,2.1714,-0.463049,-0.00909045,1.0
92,5,-0.962785,-0.307908,-0.087655,1.0
92,6,-1.04273,-1.80101,-0.065262,1.0
92,7,1.9199,0.891836,-0.0683357,1.0
92,8,0.883529,0.495006,0.086256,1.0
92,9,-0.0545139,-2.39627,-0.00958799,1.0
92,11,0.665963,-1.16122,0.0240373,1.0
92,13,-1.68373,0.575111,-0.0552325,1.0
92,14,0.195804,-1.02674,-0.00820905,1.0
92,15,-1.34511,2.53416,0.135867,1.0
92,16,0.287781,0.370172,0.0150042,1.0
93,1,-0.683569,0.989797,0.0599955,1.0
93,2,0.566618,1.61047,-0.00402451,1.0
93,3,-0.294315,2.54856,0.0471928,1.0
93,4,2.09346,-0.450793,0.0521217,1.0
93,5,-1.01514,-0.382038,0.0436947,1.0
93,6,-1.07441,-1.78553,-0.066949,1.0
93,7,1.8919,0.847122,-0.0815112,1.0
93,8,0.851117,0.512208,-0.0678286,1.0
93,9,-0.0643337,-2.38493,-0.0320674,1.0
93,11,0.589894,-1.1274,0.0952632,1.0
93,13,-1.68682,0.51019,0.0222723,1.0
93,14,0.198895,-0.963786,-0.0953116,1.0
93,15,-1.33031,2.48291,0.0410714,1.0
93,16,0.277963,0.375381,0.0214034,1.0
94,1,-0.697286,1.01455,-0.0268594,1.0
94,2,0.543376,1.55601,0.0363096,1.0
94,3,-0.266044,2.49322,-0.0991836,1.0
94,4,2.00925,-0.443338,-0.0868251,1.0
94,5,-1.06125,-0.463816,-0.0243487,1.0
94,6,-1.11251,-1.76287,-0.0700761,1.0
94,7,1.86934,0.809933,-0.09559,1.0
94,8,0.809107,0.510361,-0.0223718,1.0
94,9,-0.0627597,-2.37881,-0.0527028,1.0
94,11,0.513734,-1.08744,-0.0357746,1.0
94,13,-1.70192,0.449631,0.100225,1.0
94,14,0.207673,-0.900379,-0.187052,1.0
94,15,-1.32309,2.42507,0.147872,1.0
94,16,0.273036,0.371169,0.0331894,1.0
95,1,-0.711748,1.04495,0.0821906,1.0
95,2,0.527686,1.51593,0.0764672,1.0
95,3,-0.229591,2.44329,-0.0461323,1.0
95,4,1.91856,-0.445303,-0.0239631,1.0
95,5,-1.10142,-0.546657,-0.0921818,1.0
95,6,-1.15479,-1.73448,-0.074062,1.0
95,7,1.85241,0.780671,0.0875856,1.0
95,8,0.754801,0.491661,0.0217129,1.0
95,9,-0.0539742,-2.37652,-0.077716,1.0
95,11,0.438337,-1.04489,0.0337027,1.0
95,13,-1.72872,0.393746,-0.0222649,1.0
95,14,0.222109,-0.839798,-0.0788929,1.0
95,15,-1.32122,2.35921,0.0558778,1.0
95,16,0.273745,0.357834,0.0469571,1.0
96,1,-0.728777,1.07502,-0.0104268,1.0
96,2,0.524161,1.49095,-0.0826776,1.0
96,3,-0.186413,2.39989,0.00740216,1.0
96,4,1.82274,-0.456286,0.0385549,1.0
96,5,-1.13364,-0.623713,0.0421698,1.0
96,6,-1.20122,-1.70882,-0.0824231,1.0
96,7,1.8386,0.75925,0.0723169,1.0
96,8,0.686935,0.45747,0.0650134,1.0
96,9,-0.0388745,-2.37696,0.0942049,1.0
96,11,0.360361,-1.00072,-0.0932514,1.0
96,13,-1.76118,0.34111,0.0554308,1.0
96,14,0.237946,-0.791404,-0.170109,1.0
96,15,-1.32906,2.29081,-0.0356493,1.0
96,16,0.281546,0.337798,0.0618643,1.0
97,1,-0.749193,1.09839,0.0973048,1.0
97,2,0.532598,1.47872,-0.0472428,1.0
97,3,-0.136615,2.36562,0.0621347,1.0
97,4,1.72124,-0.481208,0.0992545,1.0
97,5,-1.15792,-0.692837,-0.0190141,1.0
97,6,-1.25011,-1.68888,-0.0906284,1.0
97,7,1.82855,0.751498,0.0585184,1.0
97,8,0.604901,0.415171,-0.091311,1.0
97,9,-0.0200033,-2.37919,0.0676963,1.0
97,11,0.281274,-0.959041,-0.0193185,1.0
97,13,-1.8008,0.295284,-0.0657985,1.0
97,14,0.251243,-0.762468,-0.0607756,1.0
97,15,-1.34567,2.21993,0.0732399,1.0
97,16,0.292071,0.317494,0.0800943,1.0
98,1,-0.770196,1.11237,0.00570645,1.0
98,2,0.552585,1.48065,-0.0152961,1.0
98,3,-0.0819076,2.34099,-0.0839188,1.0
98,4,1.61927,-0.513949,-0.0392072,1.0
98,5,-1.17498,-0.755024,-0.0795327,1.0
98,6,-1.29813,-1.67288,-0.0986056,1.0
98,7,1.82174,0.756778,0.0453416,1.0
98,8,0.513771,0.368271,-0.0452531,1.0
98,9,0.00120118,-2.38216,0.0417556,1.0
98,11,0.202762,-0.926821,0.0567016,1.0
98,13,-1.84528,0.257001,0.0102133,1.0
98,14,0.26133,-0.753921,-0.156151,1.0
98,15,-1.37127,2.15273,-0.0171533,1.0
98,16,0.303842,0.301639,0.104865,1.0
99,1,-0.790318,1.11431,-0.0876638,1.0
99,2,0.583131,1.49462,0.0165186,1.0
99,3,-0.0230587,2.32459,-0.0315272,1.0
99,4,1.52222,-0.552056,0.0211669,1.0
99,5,-1.18501,-0.810435,0.0591279,1.0
99,6,-1.3437,-1.66197,0.0929889,1.0
99,7,1.81353,0.767982,0.0332558,1.0
99,8,0.417121,0.325508,0.00159542,1.0
99,9,0.0269392,-2.38289,0.0149119,1.0
99,11,0.123073,-0.911677,-0.0650353,1.0
99,13,-1.89089,0.225733,0.0839395,1.0
99,14,0.267097,-0.771348,-0.053713,1.0
99,15,-1.40434,2.08939,0.0931916,1.0
99,16,0.313029,0.29523,-0.0685955,1.0
100,1,-0.807735,1.10608,0.0165112,1.0
100,2,0.623731,1.5191,0.0521454,1.0
100,3,0.0325991,2.31775,0.0233687,1.0
100,4,1.43444,-0.596246,0.0831399,1.0
100,5,-1.19144,-0.859898,-0.000911582,1.0
100,6,-1.38789,-1.65799,0.0828666,1.0
100,7,1.806,0.783079,0.0195713,1.0
100,8,0.317926,0.293483,0.0514765,1.0
100,9,0.0555895,-2.37908,-0.0128851,1.0
100,11,0.0425783,-0.912043,0.0111321,1.0
100,13,-1.93328,0.199411,-0.0421938,1.0
100,14,0.26594,-0.813073,0.047976,1.0
100,15,-1.4423,2.03148,0.00543811,1.0
100,16,0.319685,0.300911,-0.0438003,1.0
101,1,-0.821827,1.08836,0.117857,1.0
101,2,0.670421,1.55289,0.0920894,1.0
101,3,0.0842601,2.31966,0.0784402,1.0
101,4,1.36002,-0.645544,-0.0527384,1.0
101,5,-1.19947,-0.90551,-0.0589105,1.0
101,6,-1.43178,-1.65711,0.0740212,1.0
101,7,1.79708,0.794752,0.00370377,1.0
101,8,0.216428,0.274727,0.103589,1.0
101,9,0.0814021,-2.36922,-0.0419852,1.0
101,11,-0.0341169,-0.930622,0.0871388,1.0
101,13,-1.97105,0.178002,0.0309003,1.0
101,14,0.253693,-0.880395,-0.0519753,1.0
101,15,-1.48141,1.97992,0.117485,1.0
101,16,0.324708,0.320031,-0.0243716,1.0
102,1,-0.832486,1.0649,0.016224,1.0
102,2,0.719799,1.58917,-0.0678885,1.0
102,3,0.129279,2.32597,-0.065472,1.0
102,4,1.30241,-0.694147,0.0110311,1.0
102,5,-1.2095,-0.944928,0.0845555,1.0
102,6,-1.47325,-1.66041,0.0673096,1.0
102,7,1.78896,0.80207,-0.00979435,1.0
102,8,0.116422,0.270249,-0.0455976,1.0
102,9,0.104451,-2.35519,0.127123,1.0
102,11,-0.10504,-0.961468,-0.0336189,1.0
102,13,-2.00203,0.157061,0.104384,1.0
102,14,0.229897,-0.971092,-0.152251,1.0
102,15,-1.52332,1.93292,0.0273144,1.0
102,16,0.325935,0.34974,-0.00589525,1.0
103,1,-0.840999,1.03751,-0.0862379,1.0
103,2,0.771147,1.62693,-0.0297984,1.0
103,3,0.165894,2.33506,-0.00745599,1.0
103,4,1.2567,-0.73945,0.0789976,1.0
103,5,-1.2237,-0.98335,0.0310169,1.0
103,6,-1.50811,-1.668,0.0599964,1.0
103,7,1.7783,0.802726,-0.0199809,1.0
103,8,0.0194819,0.274228,0.00417084,1.0
103,9,0.128793,-2.34182,0.0961744,1.0
103,11,-0.169959,-0.999813,0.0456899,1.0
103,13,-2.02603,0.135385,-0.0224381,1.0
103,14,0.195472,-1.07556,-0.0557424,1.0
103,15,-1.56677,1.89191,-0.0643418,1.0
103,16,0.325958,0.384629,0.0120849,1.0
104,1,-0.849767,1.01007,0.00879589,1.0
104,2,0.823318,1.66205,0.0105242,1.0
104,3,0.194083,2.347,0.0525509,1.0
104,4,1.22312,-0.777982,-0.0489542,1.0
104,5,-1.24263,-1.02085,-0.0200616,1.0
104,6,-1.53732,-1.67474,0.0520776,1.0
104,7,1.76637,0.798794,-0.028324,1.0
104,8,-0.068082,0.280928,0.0527549,1.0
104,9,0.152791,-2.33441,0.0655885,1.0
104,11,-0.226246,-1.03899,-0.0743975,1.0
104,13,-2.04286,0.114887,0.0498811,1.0
104,14,0.154885,-1.18109,0.0395123,1.0
104,15,-1.61267,1.856,0.0449086,1.0
104,16,0.323104,0.413543,0.0322006,1.0
105,1,-0.859643,0.981564,0.103004,1.0
105,2,0.876403,1.69593,0.0506149,1.0
105,3,0.213176,2.361,-0.0861615,1.0
105,4,1.20069,-0.811372,0.0246533,1.0
105,5,-1.26733,-1.05418,-0.0714675,1.0
105,6,-1.5639,-1.68382,0.0451143,1.0
105,7,1.75232,0.789292,-0.0370182,1.0
105,8,-0.145964,0.288791,0.102326,1.0
105,9,0.176051,-2.33964,0.0359162,1.0
105,11,-0.271816,-1.07682,0.00515787,1.0
105,13,-2.05229,0.0963243,-0.0756123,1.0
105,14,0.107474,-1.27757,-0.0648754,1.0
105,15,-1.66087,1.82614,0.154898,1.0
105,16,0.319306,0.43244,0.0519504,1.0
106,1,-0.871403,0.95379,-0.00508602,1.0
106,2,0.930433,1.7326,0.0927265,1.0
106,3,0.220998,2.37679,-0.0232075,1.0
106,4,1.18577,-0.840382,-0.0997837,1.0
106,5,-1.29999,-1.08546,0.077187,1.0
106,6,-1.58801,-1.69451,0.0374544,1.0
106,7,1.73601,0.773901,-0.0474483,1.0
106,8,-0.213379,0.294186,-0.049303,1.0
106,9,0.20123,-2.35832,0.00623477,1.0
106,11,-0.304468,-1.10952,0.0836734,1.0
106,13,-2.05437,0.0794217,0.00160461,1.0
106,14,0.0540983,-1.35987,0.0279275,1.0
106,15,-1.71006,1.80007,0.0644615,1.0
106,16,0.315816,0.443338,0.0701167,1.0
107,1,-0.883122,0.926128,0.0845882,1.0
107,2,0.9822,1.76562,-0.0666119,1.0
107,3,0.216162,2.39157,0.0370496,1.0
107,4,1.17698,-0.864176,-0.0260057,1.0
107,5,-1.3397,-1.11599,0.0263177,1.0
107,6,-1.60889,-1.70662,0.0303197,1.0
107,7,1.72016,0.749567,-0.0610173,1.0
107,8,-0.271996,0.294252,-0.00189345,1.0
107,9,0.227483,-2.39068,-0.0233293,1.0
107,11,-0.323257,-1.13637,-0.0357553,1.0
107,13,-2.04952,0.0643501,0.0781222,1.0
107,14,-0.00395522,-1.42749,-0.0819118,1.0
107,15,-1.75989,1.77947,-0.024783,1.0
107,16,0.315212,0.447544,0.086074,1.0
108,1,-0.895397,0.89816,-0.024018,1.0
108,2,1.03116,1.79379,-0.0267382,1.0
108,3,0.199089,2.40675,-0.103864,1.0
108,4,1.17038,-0.881782,0.0478158,1.0
108,5,-1.38901,-1.14381,-0.0232636,1.0
108,6,-1.62948,-1.72118,0.0240129,1.0
108,7,1.70632,0.714133,-0.0729603,1.0
108,8,-0.323161,0.286276,0.0474313,1.0
108,9,0.257225,-2.43304,-0.0540747,1.0
108,11,-0.326318,-1.15801,0.0424459,1.0
108,13,-2.03973,0.0524626,-0.0433633,1.0
108,14,-0.0650351,-1.48071,-0.194883,1.0
108,15,-1.80708,1.76272,0.0871942,1.0
108,16,0.317982,0.444867,0.102765,1.0
109,1,-0.904529,0.873142,0.066655,1.0
109,2,1.08046,1.81594,0.0114887,1.0
109,3,0.171571,2.42393,-0.0440572,1.0
109,4,1.16561,-0.895274,-0.078617,1.0
109,5,-1.44546,-1.16982,-0.070506,1.0
109,6,-1.64638,-1.73749,0.0196335,1.0
109,7,1.6922,0.667639,-0.0843688,1.0
109,8,-0.369606,0.270754,0.0964803,1.0
109,9,0.292333,-2.48264,-0.0859873,1.0
109,11,-0.312216,-1.17285,-0.0825124,1.0
109,13,-2.02649,0.0430468,0.0360057,1.0
109,14,-0.128565,-1.52199,0.0890856,1.0
109,15,-1.85182,1.74834,-1.93688e-05,1.0
109,16,0.326256,0.437697,-0.0794842,1.0
110,1,-0.911138,0.853612,-0.0400468,1.0
110,2,1.13106,1.83299,0.0505544,1.0
110,3,0.13047,2.44385,0.0179051,1.0
110,4,1.16215,-0.905265,-0.00409264,1.0
110,5,-1.50774,-1.19261,0.0802584,1.0
110,6,-1.65998,-1.75366,0.0170339,1.0
110,7,1.67754,0.614799,-0.0963335,1.0
110,8,-0.413291,0.251154,-0.0547803,1.0
110,9,0.333137,-2.53574,0.0807147,1.0
110,11,-0.282471,-1.18252,-0.006821,1.0
110,13,-2.01219,0.0372094,-0.0843596,1.0
110,14,-0.191405,-1.54693,-0.0276315,1.0
110,15,-1.89251,1.73262,0.11507,1.0
110,16,0.340638,0.428185,-0.0646958,1.0
111,1,-0.915351,0.83832,0.0549734,1.0
111,2,1.18369,1.84537,0.0903635,1.0
111,3,0.0783859,2.46383,-0.118516,1.0
111,4,1.15667,-0.914407,0.0698662,1.0
111,5,-1.57535,-1.21357,0.0317077,1.0
111,6,-1.66993,-1.76986,0.0113485,1.0
111,7,1.66372,0.552328,0.0934638,1.0
111,8,-0.457318,0.224899,-0.00845446,1.0
111,9,0.376933,-2.59459,0.0489218,1.0
111,11,-0.243471,-1.18873,0.0710127,1.0
111,13,-1.99544,0.032848,-0.00190844,1.0
111,14,-0.25513,-1.55525,-0.14563,1.0
111,15,-1.93186,1.71621,0.0310965,1.0
111,16,0.356521,0.417814,-0.0511477,1.0
112,1,-0.916583,0.828649,-0.0482603,1.0
